DateTime,PlayerName,EpisodeId,Duration,Drag,AverageDistanceToCenter,Supervisor,ModelName,ResetPlatformToIdentity,FocusActivePlatform,Autonomous,AgentChoice,Aborted
27.06.2023 10:06:48,12122083,8,20.0202675,0.675000131,3.334507,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 10:06:48,12122083,9,6.159995,0.75000006,2.47886324,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:22:43,12024015,1,6.059995,0.75000006,3.51575923,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:22:43,12024015,2,5.239996,0.75000006,2.46480656,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:22:43,12024015,3,7.55999374,0.75000006,3.56346369,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:22:43,12024015,4,6.139995,0.75000006,3.16000581,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:22:43,12024015,5,8.700009,0.75000006,3.79118371,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:22:43,12024015,6,34.8806076,0.6000002,3.20639849,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:22:43,12024015,7,23.60035,0.675000131,3.12861013,True,AUIAUI1S2.5MsessionOptS20_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:27:09,12024015,1,14.5001421,0.7000001,3.33324718,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:27:09,12024015,2,53.4410324,0.5250003,2.95077562,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:27:09,12024015,3,7.059994,0.75000006,3.45363045,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:27:09,12024015,4,7.87999344,0.75000006,2.8409,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:27:09,12024015,5,12.9401064,0.7250001,3.32330322,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:27:09,12024015,6,8.500005,0.75000006,3.017388,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:27:09,12024015,7,6.239995,0.75000006,3.38811088,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
27.06.2023 14:33:42,12024015,1,6.479995,0.75000006,3.65077829,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
